Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190529;AMK;BIC3;Supplier BP invoice;;CCE;DH;YFIN;M;20190529
20190529;AMK;BIS3;Customer BP invoice;;;DH;YFIN;M;20190529
20190528;AMK;WMAC2STDCO;;;;;YFIN;M;20190529
20190528;AMK;WMAC2STDLI;;;;;YFIN;M;20190529
20190528;AMK;WMAC2STDON;;;;;YFIN;M;20190529
