Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190219;AML;6201; DFC messages ;;HTX1902;;;M;20190219
20190219;AML;6254; Business batch messages ;;;;;M;20190219
20190219;TRT;SPEYSELPJM;;;;;;M;20190219
