Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20180827;ADX;SPEWS;Supplier Create Web service;[PATCH]/SRC_20180827;DCFX1-139;JHM;;M;20190612
20180827;ADX;YBPSWS;;[PATCH]/SRC_20180827;;JHM;;M;20190612
20180827;TRT;SPEWS;;[PATCH]/SRC_20180827;;JHM;;M;20190612
20180827;TRT;YBPSWS;;[PATCH]/SRC_20180827;;JHM;;M;20190612
20180827;AWE;YBPS_V001;;[PATCH]/SRC_20180827;;JHM;;M;20190612
