Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190612;TRT;SPEYCS;;;DFCX1-497;;YLAND;M;20190612
20190612;TRT;SPEYSTA;Land Developments - Stage;;;;YLAND;M;20190612
20190612;AOE;YSTGLOT;;;;;YLAND;M;20190612
