Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190614;TRT;SPEBIC;Project Mandatory Selection;;DFCX1-503;;;M;20190614
20190614;TRT;SPEBIS;;;;;;M;20190614
