Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190321;TRT;SPEYSELPCC;;;INDEX;;;M;20190321
20190321;TRT;SPEYSELPJM;;;;;;M;20190321
20190319;TRT;YBBSELBP;;[PATCH]/SRC_20190319;;;;M;20190321
20190319;TRT;YELADIESEL;;[PATCH]/SRC_20190319;;;;M;20190321
20190321;TRT;YSELACCFCY;;;;;;M;20190321
20190321;TRT;YSELBPC;;;;;;M;20190321
