Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181204;ACV;YICLA;Bank account;[PATCH]/SRC_20181207;DFCX1-26_a;MB;;M;20181207
20181204;ADX;SPEBAN;Bank accounts;[PATCH]/SRC_20181207;;MB;;M;20181207
20181204;ADX;YSELELABAN;;[PATCH]/SRC_20181207;;MB;;M;20181207
20181204;TRT;SPEBAN;;[PATCH]/SRC_20181207;;MB;;M;20181207
20181207;TRT;YSELELABAN;Bank accounts;[PATCH]/SRC_20181207;;MB;;M;20181207
20181207;AMK;BAN2;Bank accounts;[PATCH]/SRC_20181207;;MB;;M;20181207
20181207;AWI;OBAN;;;;;;M;20181207
