Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20181019;TRT;YSPEVALABN;;;BPS001;;;M;20181019
20181019;ATB;BPSUPPLIER;;;;;;M;20181019
20181019;AMK;BPS4;;;;;;M;20181019
