Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190620;TRT;SPEPAYPROPAL;Payment auto proposal;;DFCX1-56-2;MAJID;YAPPP;M;20190620
20190620;ATB;GACCDUDATE;Open items;[PATCH]/SRC_20190620;;MAJID;YAPPP;M;20190620
20190619;AMK;PAYPROP1;;[PATCH]/SRC_20190620;;MAJID;;M;20190620
