Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190117;ADC;SPEPJMSRC;Project Source;[PATCH]/SRC_20190117;DFCX1-103a;MB;;C;20190117
20190117;TRT;SPEPJM;Project management;[PATCH]/SRC_20190117;;MB;;M;20190117
20190117;TRT;SPEPJMSRC;Project Source;[PATCH]/SRC_20190117;;MB;;C;20190117
20190117;TRT;SPEYHOU_CSPE;Project Source;[PATCH]/SRC_20190117;;MB;;C;20190117
20190117;TRT;SPEYPJMCRE;Project management;[PATCH]/SRC_20190117;;MB;;M;20190117
20190117;ACT;YPJMSRC;;[PATCH]/SRC_20190117;;MB;;M;20190117
20190117;ATB;OPPOR;;;;MB;;M;20190117
20190117;AWI;OPJM;;;;MB;;M;20190117
20190117;ACLA;OPPOR;;;;;;M;20190117
