Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190227;TRT;SPEYBBJNLENT;Journal linking business batch;;BBJNLLINK;;;M;20190227
20190227;ACT;YBBJNLENT;source;;;;;M;20190227
20190227;ACT;YJNLBBENT;Business batch entry;;;;;M;20190227
