Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190219;AML;6201; DFC messages ;[PATCH]/SRC_20190219;HTX1902;DH;YGEN;M;20190219
20190219;AML;6254; Business batch messages ;[PATCH]/SRC_20190219;;DH;YICBS;M;20190219
20190219;TRT;SPEYSELPJM;;[PATCH]/SRC_20190219;;DH;;M;20190219
