Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190315;TRT;SPEGA0;;;JOUENT;;;M;20190315
20190315;TRT;YDIESEL;;;;;;M;20190315
20190315;AMK;WMAC2STDCO;;;;;;M;20190315
20190315;AMK;WMAC2STDLI;;;;;;M;20190315
20190315;AMK;WMAC2STDON;;;;;;M;20190315
