Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190606;TRT;YDIESEL;Supplier BP invoice;;CCE;DH;;M;20190606
20190529;ACT;YDIESEL;;[PATCH]/SRC_20190531;;DH;;M;20190606
20190606;AMK;BIS3;;;;;;M;20190606
