Date;Object type;Object;Comments;Patch;Code;Modifier;Activity code;Update type;Delivered on
20190531;TRT;SPEYBBVAL;;[PATCH]/SRC_20190531;BBELA;DH;;M;20190531
20190531;TRT;YBBDIESEL;;[PATCH]/SRC_20190531;;DH;;M;20190531
